-0.179396,-0.343937,-0.664320,0.901669,-0.647080,-0.535434,-0.390890,-0.526630,-0.450290,0.415860,-0.094329,0.626580,-0.395396,-0.345365,-1.078625,0.457025,0.814142,-0.057028,1.061813,-0.430761,-0.561943,-0.701439,0.069438,0.573673,-1.132842,-0.785883,-0.685617,-0.270962,-0.576753,-0.197291,-0.097010,-0.695841,0.012033,0.094468,1.008056,0.137570,0.529162,-0.679423,-0.545039,-0.333350,-0.882253,-0.713579,-0.023210,0.417956,0.599579,0.052374,0.874791,0.633673,0.759790,-0.233818,-0.390583,-0.229034,-1.018084,-1.229858,-1.283436,-1.450003,-0.677950,-0.690171,-0.699299,-0.649257,0.476676,-0.488030,-0.504267,-0.445728,-0.111063,0.347433,-0.998960,0.595379,-0.533257,-0.430013,0.666172,-0.365862,1.074319,0.299900,1.080425,1.003232,-0.843845,-0.556785,-0.329193,-0.626353,-0.642298,-0.660964,-0.542236,-0.572526,-0.675009,-0.711816,-0.523629,-0.649805,0.781955,-0.297462,-0.233876,-0.497009,1.415043,1.436385,0.697725,1.330744,-0.332676,0.378073,-0.613167,-0.387206
-0.179396,-0.842383,-0.579521,0.730309,-0.339785,-0.174542,-0.530647,-0.448973,-0.450290,-0.237953,-0.158802,0.626580,-0.070801,0.267235,-0.519958,0.401616,-0.517239,-0.626640,0.065319,0.201343,0.410172,0.294942,0.996808,-0.026868,-0.338113,0.063731,-0.020461,-0.270962,-0.441174,-1.050041,-1.077818,0.937986,-0.397663,0.569568,-0.481450,0.137570,-0.895600,0.746041,0.771458,-0.333350,1.105175,0.967636,-0.721819,-0.075508,0.160928,0.052374,0.085148,0.965728,0.979924,-0.233818,-0.616152,-0.229034,-0.015064,0.121791,-0.066847,0.122061,-0.490843,-0.451568,-0.508896,-0.456352,0.525217,-0.380103,-0.558574,-0.615368,-0.729668,-0.307017,-0.998960,0.013660,-0.428750,0.041755,0.666172,-0.251037,0.195840,-0.266454,-0.763436,-0.945612,0.705754,-0.516803,-0.754884,-0.188094,-0.257526,-0.233700,-0.317748,-0.344311,-0.251120,-0.485235,0.345336,0.457993,-0.874609,-0.297462,-0.233876,-0.544950,-1.509669,-0.708741,-1.019750,-0.720839,-0.332676,0.054011,-0.132315,-0.387206
-0.438277,1.089095,-0.621926,0.901669,-0.647080,-0.535434,0.517509,0.482854,-0.061157,-1.426671,-0.352216,0.626580,0.068309,1.158310,0.394182,-0.761952,-1.061908,-0.199426,-1.196911,-0.187642,-0.613103,-0.753880,-1.785232,-1.294686,0.570118,-1.485529,1.032710,-0.416841,-0.621945,-0.096955,0.161101,-0.835891,-0.756143,1.222822,0.156911,-1.136260,0.732706,-0.890614,-0.545039,-0.926063,-0.257619,-0.388184,0.954848,0.417956,0.502109,0.190912,0.085148,1.242463,0.869862,-0.322357,-0.210125,-0.325985,-1.447931,-0.128506,-0.624458,-1.016332,-0.771515,-0.737880,-0.746903,-0.793927,0.913588,-0.703895,0.201743,0.459011,1.435512,1.394540,0.973941,0.859790,-0.376490,-0.312069,0.666172,-0.423270,0.195840,0.866254,-0.763436,-1.314328,0.964017,-0.356882,-0.139993,-0.626353,-0.685054,-0.789141,-0.227957,-0.435601,-0.597934,-0.394609,-0.771900,-0.760585,-0.432863,-0.297462,-0.233876,-0.928404,0.594041,0.276837,0.536714,0.443596,-0.166758,-0.918189,-0.088601,-0.387206
-0.179396,-1.465471,0.607698,-0.126513,-0.647080,-0.490328,-0.880029,-1.380822,-0.774571,2.674505,-0.481162,-1.727441,-1.461910,-2.684392,-0.672318,-1.038987,2.327038,0.797389,0.596780,-1.354606,-0.766604,-0.911205,-0.162402,-0.293777,-0.054289,-0.585971,-0.242181,0.093746,1.728128,1.106953,1.399974,-0.835891,0.421718,-2.102945,-0.960213,0.021760,-0.132338,-0.679423,1.703967,-0.985338,1.161978,1.455708,-1.560131,-1.111786,-1.155037,-1.286806,-1.178296,-0.417868,-0.065752,-0.145280,0.150785,-0.229034,-1.256923,-1.229858,-0.675152,-1.016332,-0.724733,-0.690171,-0.604103,-0.649257,0.622310,-0.326146,-0.775805,-0.841550,-1.595721,-2.008615,-0.660710,-0.462286,-0.271971,1.221143,-1.339073,0.437914,-2.659076,-0.323088,-0.196089,0.371177,-0.112091,1.602175,2.461503,-0.976954,-0.898819,-0.874596,-1.260597,-1.211488,-1.137451,-1.164987,1.400458,-0.095911,1.499836,0.122158,-0.154405,-0.592879,0.029615,-0.071012,0.268351,0.110904,0.082123,-0.702145,-0.482024,-0.387206
-0.308836,1.151431,-0.579521,0.773155,-0.493427,-0.400105,-0.181255,-0.371327,-0.515151,-1.426671,-0.481162,-1.727441,1.366695,1.381081,-0.519958,0.401616,-1.243465,-0.911445,-1.396219,1.027967,0.563663,0.452267,0.301273,1.574527,0.229533,-0.486014,0.090399,-0.343902,-0.757524,-0.598590,-0.613227,0.097752,-0.448868,1.222822,0.103715,-0.846775,-0.284986,0.059703,-0.874166,-0.333350,-1.336558,-1.201640,0.954848,1.207520,1.184492,1.068310,1.085396,-1.303413,-1.056358,-0.322357,-0.661264,-0.229034,-1.161366,-1.129653,-1.080722,-1.124723,-0.677950,-0.642450,-0.604103,-0.552799,0.476676,-0.541999,-0.124103,0.063186,1.373616,1.198258,0.692108,1.758828,-0.533257,-1.078706,0.666172,-0.193620,-1.066908,1.885661,0.087577,1.529961,-0.198182,-0.756689,2.319574,0.732243,0.640288,0.578096,1.253700,1.253146,1.482933,1.735195,0.283265,1.953560,3.322064,-0.297462,-0.233876,-0.353222,0.286170,1.088464,0.214680,0.776289,1.243576,-1.026211,-0.132315,-0.387206
-0.373556,1.026789,-0.621926,0.815989,-0.288567,-0.535434,2.823423,1.492315,2.338469,-0.356829,-0.352216,0.367638,0.671128,0.545699,-0.519958,1.565213,-0.275164,-1.243671,0.596780,0.687573,0.307842,0.190059,-0.394242,-1.094447,-0.508411,0.063731,-0.962769,-0.416841,-1.119068,-0.698915,-1.026171,0.704624,-0.909811,0.391406,-1.332627,1.295644,-0.742951,0.693243,-1.313045,0.437178,-1.620473,-1.527075,-0.582095,1.207520,1.184492,1.114416,0.980129,-0.030457,0.759790,-0.322357,-0.886833,-0.325985,0.367036,0.322029,0.592141,0.067853,-0.350518,-0.403848,-0.366096,-0.456352,0.573769,-0.541999,-0.884420,-0.785007,-0.296647,-0.176131,-0.942501,1.018439,-0.794532,-0.842809,0.666172,-0.480687,1.184037,0.922888,-0.905267,-0.155543,1.136179,-0.996605,-0.612984,-0.188094,-0.257526,-0.319154,-0.227957,-0.024813,-0.096983,-0.077403,-1.516713,-0.539024,-1.261193,-0.297462,-0.233876,-0.544950,0.234863,-0.476835,-1.288123,-1.164441,-0.249712,-0.756156,-0.613167,-0.387206
-0.438277,0.715261,1.455678,-0.811973,-0.595863,-0.535434,4.081280,3.045342,4.284172,0.296984,-0.481162,-1.727441,-1.369212,-1.125095,1.003612,-0.872760,0.632586,0.892324,0.331055,-1.111433,-1.227096,-1.120991,-0.973824,-1.227940,-0.792234,-1.485529,-0.796474,-0.270962,2.134885,0.755806,0.625690,0.471213,0.012033,-1.212080,-1.119843,3.206375,-0.183224,0.323680,-0.983838,2.215295,-0.711904,-0.822043,-1.001267,-1.111786,-1.203777,-1.610049,-1.230980,0.246261,0.374538,-0.233818,1.143260,-0.325985,-0.206115,1.973973,1.910147,1.531502,-0.631179,-0.403848,-0.413700,-0.504576,0.719402,-0.488030,-0.558574,-0.615368,-1.038971,-1.157852,-0.491601,-0.726698,-0.219723,0.336614,0.666172,-0.423270,-0.243373,-0.719528,-0.290654,0.792550,0.404445,2.241918,0.616790,-0.889296,-0.856062,-0.831873,-1.395255,-1.302778,-1.253011,-1.346182,0.655677,-0.705200,-0.156760,-0.192565,-0.233876,-0.736677,0.594041,-1.114565,-1.610124,-0.277249,-0.415639,-0.540113,-0.613167,-0.387206
2.150589,-0.281631,0.014087,-0.169354,0.479677,0.141237,0.028371,1.181688,0.392830,-1.783373,2.162195,0.626580,0.021940,1.548159,-0.113671,-0.484907,-2.030209,-0.863972,-1.661888,0.055478,0.052021,0.085175,-0.046484,0.240040,-0.338113,-0.286111,-0.408466,0.969014,-0.305595,-0.849402,-0.871325,0.471213,-0.244026,1.519811,0.156911,-0.904684,-0.437645,0.218085,0.606894,0.022280,0.821279,0.696474,0.116513,0.319263,0.307148,0.375617,0.032505,0.356955,0.374538,0.297403,-0.345471,0.934341,0.701369,0.872684,1.251149,1.531502,0.351140,0.407378,0.490691,0.508137,-0.057343,0.051610,-0.341344,-0.332632,-0.049200,0.543767,-0.209767,-0.673811,0.355097,0.218670,0.666172,3.251099,-1.012006,-0.946076,-0.243377,-0.524239,1.394492,0.322796,-0.707584,-0.451047,-0.428533,-0.404609,-0.183051,-0.298676,-0.328195,-0.394609,-0.833970,0.347212,-0.874609,0.017249,-0.233876,0.078171,-0.637424,-1.520368,-1.127091,-0.720839,1.658393,0.054011,-0.700597,3.047686
-0.244116,-0.343937,3.575709,-3.339551,-0.339785,0.321679,-0.111387,0.172238,0.003699,-0.178509,-0.158802,0.626580,-0.580880,-0.456751,-0.621535,-1.482278,0.208965,1.319507,-0.399714,-0.625251,-0.561943,-0.281916,0.069438,-0.427225,0.059240,0.163677,-0.131319,-0.052133,0.869442,0.956466,1.245138,-0.462430,1.650774,-0.321256,-0.641038,0.542884,0.580048,-0.785018,1.320009,1.800398,1.332387,1.401535,1.094572,-2.493518,-2.422282,-1.332911,-2.757602,0.633673,0.429574,0.208864,3.489176,0.061810,0.558087,0.572331,1.048364,1.423005,2.128693,2.029852,2.489877,2.678210,-0.785544,1.292787,1.885300,1.194089,-0.111063,1.394540,0.072068,-2.471876,1.243440,2.046776,-1.339073,-0.251037,0.195840,-2.701741,1.884168,1.266622,-0.843845,0.762596,3.123646,-0.100443,0.084499,0.193555,0.221030,0.340334,0.288368,0.239805,0.531547,1.233490,1.499836,-0.087655,-0.154405,1.995444,-0.586117,0.566719,1.127099,0.499045,-0.581557,4.212870,3.627036,-0.387206
-0.244116,0.216815,0.014087,0.002013,0.991843,-0.445211,-0.670404,-0.371327,-0.320580,0.356427,-0.158802,0.626580,0.624760,0.378621,-0.570741,0.013763,0.390521,-0.199426,-0.266846,0.687573,0.205511,0.137617,0.706977,-0.894318,-0.224588,0.813379,1.088108,-0.343902,-0.712331,-0.698915,-0.561601,-0.182339,0.319297,0.391406,-0.481450,-0.094045,-0.539417,-0.204275,-0.983838,0.259363,-1.109346,-1.039023,0.535676,0.714035,0.550849,0.745047,0.295723,0.412303,0.264466,-0.233818,-0.525928,-0.132083,-0.349397,-0.478929,-0.168235,-0.094771,0.117257,0.073342,0.300299,0.315244,-0.202986,0.051610,0.364666,0.345914,0.445687,0.870997,-0.435238,0.701141,-0.376490,-0.371046,0.666172,-0.365862,0.854670,0.526448,-0.243377,-0.840266,0.146172,-0.836655,-0.092692,0.644585,0.512037,0.279009,1.029172,1.344436,1.290269,1.191417,0.717747,0.568774,0.616302,-0.297462,-0.233876,0.653354,0.953220,1.088464,0.053669,0.998095,-0.332676,0.162034,0.654535,-0.387206
-0.438277,-0.530854,-0.664320,0.773155,-0.493427,-0.400105,-0.181255,-0.526630,-0.450290,1.129148,-0.481162,-1.727441,-1.090923,-1.737614,-0.164454,-0.429498,1.237805,0.939797,1.061813,-1.160106,-1.022415,-1.173413,-0.799946,-0.493950,-0.281351,0.013751,-0.519322,-0.270962,0.959828,0.153855,0.625690,-1.162672,1.906802,-1.390274,1.327274,-0.036142,1.597791,-0.943401,0.936021,-0.866787,0.878062,0.913404,-0.582095,-0.568974,-0.423934,-1.379118,-0.230713,0.080229,-0.120788,-0.233818,0.286125,-0.325985,-1.018084,-1.380008,-1.638313,-1.937871,-0.677950,-0.737880,-0.746903,-0.745704,0.670862,-0.595956,-0.069795,-0.106450,-0.420366,-0.830581,0.353901,-0.620935,-0.010697,0.454557,-1.339073,-0.423270,0.470359,-0.436357,-0.432485,0.160495,0.146172,0.522709,-1.085955,-0.889296,-0.941575,-0.960051,-0.856516,-0.892031,-0.944748,-0.938387,0.034991,0.568774,1.113283,-0.297462,-0.233876,-0.640808,-0.688741,-0.650764,-0.107341,-0.554493,-0.498594,-0.162036,-0.700597,-0.387206
-0.373556,1.151431,-0.452317,-0.940488,-0.186132,2.441944,0.168127,-0.060714,-0.385441,-0.000201,-0.481162,-1.727441,-0.766363,-0.456751,3.238158,-1.260583,0.027418,2.648664,-0.864736,-0.819741,-0.817764,-0.648997,-0.799946,-0.293777,0.740417,-0.535997,-0.796474,-0.270962,1.050224,1.708945,1.503268,-0.929262,1.804432,-1.033917,-0.960213,-0.615169,0.478275,-0.943401,0.168065,-0.451890,0.537354,0.371080,1.304136,-0.568974,-0.618895,-1.194393,-0.072782,-1.635403,-1.056358,-0.233818,0.060557,-0.132083,-0.062822,-0.278687,-0.117541,0.176269,0.818919,0.645969,0.823894,1.038616,-2.047763,1.994280,1.559412,1.589953,1.188032,0.478319,2.101245,-0.673811,2.288627,-0.312069,0.666172,-0.423270,0.250742,-0.266454,-0.763436,-1.156284,0.619663,0.482727,-0.329193,-0.144265,-0.043757,0.022653,-0.542236,-0.572526,-0.636467,-0.575871,1.028089,0.568774,-0.156760,-0.192565,-0.233876,1.420318,-0.175628,-0.128987,-0.161011,0.720840,-0.415639,-0.270058,-0.744311,-0.387206
-0.438277,-1.278564,-0.537116,0.173373,0.326034,0.231456,-0.321012,0.871105,0.457690,-0.000201,-0.352216,0.626580,-1.230019,-0.122601,-0.977028,-1.426830,-0.033100,0.797389,-0.665439,-1.208683,-1.022415,-1.173413,0.649021,-0.560685,-0.281351,-0.336085,-0.630189,-0.343902,0.779056,-0.347778,0.574075,-1.162672,0.882619,0.153855,-0.109070,-1.136260,1.343360,-1.365742,3.020494,0.318638,2.013724,2.540357,-0.442382,-1.457191,-1.057546,-1.748568,-1.388830,-0.583900,-0.175821,-0.233818,0.241014,-0.229034,-0.444922,0.322029,0.896293,0.826757,-0.210182,0.168781,0.395495,0.315244,-0.154436,0.051610,0.256051,-0.162993,-1.162658,-1.419562,-0.322503,-1.995867,0.616383,2.046776,-1.339073,-0.308445,-1.121809,-1.908881,0.182138,-0.524239,-0.112091,0.682631,-0.471093,-0.801648,-0.898819,-0.960051,-0.811620,-0.983321,-1.060347,-1.029042,-0.709840,0.181036,-0.653731,-0.297462,0.004537,0.126102,0.080922,-1.172552,0.375692,-0.277249,-0.498594,-0.162036,0.479677,-0.387206
0.856103,0.466038,-0.282719,-1.154673,2.067403,2.532157,0.028371,0.405197,0.198270,-0.297385,0.872738,0.626580,-0.209912,-0.011219,-0.977028,-0.595725,-0.275164,0.939797,1.393977,-0.284887,-0.306121,-0.229474,0.011472,0.039858,-0.054289,-0.036226,-0.242181,0.458454,-0.124813,0.204018,0.264340,-0.509120,0.165664,-0.143090,-0.428243,-0.557270,-0.335872,-0.204275,0.497192,-0.096259,0.878062,0.696474,0.675400,-0.174201,-0.375194,-0.086155,-0.125426,-0.694594,-0.891298,0.120326,-0.165013,1.613005,0.175985,0.121791,0.186611,0.176269,1.707640,1.648065,1.680704,1.617251,-2.339097,1.670536,1.016368,0.967918,0.631271,0.674652,0.917579,-0.832470,1.766034,0.867353,-1.339073,0.150847,0.689965,-0.832808,-0.527040,-1.735711,0.705754,-0.516803,-0.139993,0.600766,0.597541,0.620819,0.759798,0.568549,0.519574,0.421068,1.214321,1.288792,-1.261193,-0.297462,0.004537,2.187227,-1.407140,-0.940646,0.053669,-0.554493,0.082123,0.918193,0.348533,-0.387206
-0.244116,-0.904689,-0.579521,0.773155,-0.595863,-0.354988,0.028371,-0.448973,-0.255720,0.713056,-0.481162,-1.727441,-0.812732,-0.735205,0.952829,0.124571,1.177287,0.037912,0.065319,-0.673876,-0.664273,-0.806322,-0.857912,-1.294686,-1.416654,-0.236138,-0.297609,-0.270962,-0.124813,-0.147118,-0.097010,-0.602481,-0.653722,-0.083701,0.210107,0.484985,0.783592,-0.679423,-0.215913,-0.570431,-0.257619,-0.225487,-0.791681,0.023184,0.209668,-0.039978,0.506287,1.851282,1.640355,-0.233818,-0.300359,-0.325985,0.271511,-0.428869,-0.827223,-1.016332,-0.631179,-0.690171,-0.746903,-0.745704,0.719402,-0.541999,-0.993025,-0.954646,-0.977117,-0.830581,-1.055311,0.278081,-0.637765,0.336614,0.666172,-0.308445,0.415457,0.129997,-0.196089,0.055147,-0.929936,0.042932,-0.802184,-0.933125,-0.941575,-0.917318,-0.991213,-0.983321,-0.983281,-1.074293,-0.337418,-1.480676,-0.046325,-0.087655,-0.233876,-0.832535,0.901903,0.334813,0.429373,0.720840,-0.000835,-0.702145,-0.482024,-0.387206
